id	type	origin	destination	demand
1152	111	17	40	0.846
1153	111	17	41	0.827
1154	111	17	43	2.481
1155	111	17	44	6.617
1156	111	17	45	3.385
1157	111	17	49	2.481
1158	111	17	50	0.827
1159	111	17	51	0.827
1160	111	17	52	0.827
1161	111	17	53	7.539
1162	111	17	56	0.827
1163	111	17	57	0.827
1164	111	17	58	0.827
1165	111	17	60	0.827
1166	111	17	63	0.827
1167	111	17	64	4.135
1168	111	17	65	1.654
1169	111	17	67	1.654
1170	111	17	68	1.654
1171	111	17	71	4.135
1172	111	17	72	4.135
1173	111	17	73	1.654
1174	111	17	74	2.481
1175	111	17	75	0.827
1176	111	17	76	0.827
1177	111	17	77	1.654
1178	111	17	90	1.654
1179	111	17	92	5.789
1180	111	17	93	3.308
1181	111	17	94	0.827
1182	111	17	97	0.827
1183	111	17	100	2.481
1184	111	17	101	4.981
1185	111	17	102	4.135
1186	111	17	105	0.827
1187	111	18	1	9.098
1188	111	18	3	28.95
1189	111	18	5	6.617
1190	111	18	6	7.444
1191	111	18	7	2.481
1192	111	18	8	9.963
1193	111	18	9	8.271
1194	111	18	10	31.43
1195	111	18	11	13.23
1196	111	18	12	4.135
1197	111	18	13	19.06
1198	111	18	14	9.098
1199	111	18	15	42.18
1200	111	18	16	43.83
1201	111	18	17	36.51
1202	111	18	19	50.64
1203	111	18	20	23.23
1204	111	18	21	10.75
1205	111	18	22	0.827
1206	111	18	23	5.789
1207	111	18	24	5.789
1208	111	18	25	6.617
1209	111	18	26	3.308
1210	111	18	27	8.271
1211	111	18	28	7.444
1212	111	18	29	4.962
1213	111	18	30	6.617
1214	111	18	31	24.0
1215	111	18	32	8.271
1216	111	18	33	5.001
1217	111	18	34	15.73
1218	111	18	35	30.6
1219	111	18	36	16.58
1220	111	18	37	19.89
1221	111	18	38	4.154
1222	111	18	39	1.654
1223	111	18	40	4.135
1224	111	18	41	20.68
1225	111	18	42	14.08
1226	111	18	43	10.75
1227	111	18	44	26.5
1228	111	18	45	29.02
1229	111	18	46	9.925
1230	111	18	47	1.654
1231	111	18	48	0.827
1232	111	18	49	10.75
1233	111	18	50	11.64
1234	111	18	51	13.25
1235	111	18	52	20.85
1236	111	18	53	8.328
1237	111	18	58	5.789
1238	111	18	59	2.481
1239	111	18	60	2.481
1240	111	18	61	8.271
1241	111	18	62	10.75
1242	111	18	63	14.94
1243	111	18	64	28.22
1244	111	18	65	47.24
1245	111	18	66	0.827
1246	111	18	67	0.827
1247	111	18	68	3.308
1248	111	18	70	6.674
1249	111	18	71	28.12
1250	111	18	72	18.2
1251	111	18	73	22.33
1252	111	18	74	16.54
1253	111	18	75	13.23
1254	111	18	76	3.308
1255	111	18	77	9.098
1256	111	18	78	6.617
1257	111	18	80	1.654
1258	111	18	82	1.654
1259	111	18	84	7.444
1260	111	18	87	5.001
1261	111	18	91	7.444
1262	111	18	92	37.24
1263	111	18	93	24.04
1264	111	18	94	5.789
1265	111	18	95	18.23
1266	111	18	97	4.135
1267	111	18	98	1.654
1268	111	18	100	9.925
1269	111	18	101	23.16
1270	111	18	102	31.43
1271	111	18	104	1.654
1272	111	18	105	7.444
1273	111	18	106	0.827
1274	111	18	107	0.827
1275	111	18	108	0.827
1276	111	19	1	25.68
1277	111	19	3	40.56
1278	111	19	5	2.481
1279	111	19	6	8.29
1280	111	19	7	2.481
1281	111	19	8	4.962
1282	111	19	9	4.962
1283	111	19	10	10.81
1284	111	19	11	12.41
1285	111	19	12	8.271
1286	111	19	13	24.83
1287	111	19	14	17.39
1288	111	19	15	29.93
1289	111	19	16	74.49
1290	111	19	17	81.55
1291	111	19	18	46.33
1292	111	19	20	25.83
1293	111	19	21	4.154
1294	111	19	23	11.62
1295	111	19	24	6.636
1296	111	19	25	6.636
1297	111	19	26	4.135
1298	111	19	27	2.481
1299	111	19	28	10.81
1300	111	19	29	12.41
1301	111	19	30	1.654
1302	111	19	31	12.43
1303	111	19	32	14.93
1304	111	19	33	9.944
1305	111	19	34	14.91
1306	111	19	35	21.5
1307	111	19	36	9.944
1308	111	19	37	35.56
1309	111	19	38	13.23
1310	111	19	39	1.673
1311	111	19	40	6.617
1312	111	19	41	12.43
1313	111	19	42	9.944
1314	111	19	43	9.098
1315	111	19	44	34.95
1316	111	19	45	22.37
1317	111	19	46	0.827
1318	111	19	48	3.346
1319	111	19	49	6.617
1320	111	19	50	3.308
1321	111	19	51	8.271
1322	111	19	52	7.444
1323	111	19	53	20.75
1324	111	19	55	3.308
1325	111	19	56	0.827
1326	111	19	57	4.962
1327	111	19	58	2.481
1328	111	19	59	3.308
1329	111	19	60	1.673
1330	111	19	61	7.444
1331	111	19	62	4.135
1332	111	19	63	6.617
1333	111	19	64	22.46
1334	111	19	65	22.41
1335	111	19	67	2.481
1336	111	19	68	7.444
1337	111	19	69	0.827
1338	111	19	70	13.29
1339	111	19	71	23.16
1340	111	19	72	31.43
1341	111	19	73	14.06
1342	111	19	74	39.7
1343	111	19	75	4.962
1344	111	19	76	5.789
1345	111	19	77	7.444
1346	111	19	78	9.925
1347	111	19	80	0.827
1348	111	19	81	0.827
1349	111	19	82	0.827
1350	111	19	84	16.54
1351	111	19	85	1.654
1352	111	19	87	2.481
1353	111	19	89	0.827
1354	111	19	90	4.962
1355	111	19	91	6.617
1356	111	19	92	38.05
1357	111	19	93	21.5
1358	111	19	94	8.271
1359	111	19	95	9.098
1360	111	19	96	1.654
1361	111	19	97	5.789
1362	111	19	98	4.962
1363	111	19	99	1.692
1364	111	19	100	10.77
1365	111	19	101	43.05
1366	111	19	102	40.62
1367	111	19	103	4.135
1368	111	19	104	0.827
1369	111	19	105	7.444
1370	111	19	106	0.827
1371	111	19	107	1.654
1372	111	20	1	8.29
1373	111	20	3	22.33
1374	111	20	5	4.135
1375	111	20	6	2.481
1376	111	20	7	0.827
1377	111	20	8	3.308
1378	111	20	9	1.654
1379	111	20	10	3.308
1380	111	20	11	5.789
1381	111	20	12	2.481
1382	111	20	13	7.444
1383	111	20	14	5.828
1384	111	20	15	29.89
1385	111	20	16	44.7
1386	111	20	17	23.98
1387	111	20	18	33.97
1388	111	20	19	52.2
1389	111	20	21	3.327
1390	111	20	23	4.962
1391	111	20	24	3.327
1392	111	20	25	1.654
1393	111	20	27	0.827
1394	111	20	28	4.135
1395	111	20	29	4.135
1396	111	20	30	2.481
1397	111	20	31	5.789
1398	111	20	32	2.481
1399	111	20	33	2.5
1400	111	20	34	4.135
1401	111	20	35	18.2
1402	111	20	36	7.463
1403	111	20	37	7.482
1404	111	20	38	3.308
1405	111	20	39	0.846
1406	111	20	40	3.308
1407	111	20	41	6.617
1408	111	20	42	3.308
1409	111	20	43	3.308
1410	111	20	44	11.64
1411	111	20	45	10.77
1412	111	20	46	0.827
1413	111	20	47	0.827
1414	111	20	48	0.827
1415	111	20	49	1.654
1416	111	20	50	0.846
1417	111	20	51	6.617
1418	111	20	52	6.617
1419	111	20	53	2.481
1420	111	20	55	1.654
1421	111	20	56	3.346
1422	111	20	57	0.827
1423	111	20	58	1.654
1424	111	20	59	3.308
1425	111	20	60	0.846
1426	111	20	61	4.962
1427	111	20	62	2.481
1428	111	20	63	3.308
1429	111	20	64	5.789
1430	111	20	65	15.0
1431	111	20	68	2.481
1432	111	20	70	10.75
1433	111	20	71	18.2
1434	111	20	72	8.271
1435	111	20	73	25.64
1436	111	20	74	14.06
1437	111	20	75	2.481
1438	111	20	76	1.654
1439	111	20	77	1.654
1440	111	20	78	2.481
1441	111	20	82	0.827
1442	111	20	87	3.308
1443	111	20	89	0.827
1444	111	20	91	7.444
1445	111	20	92	26.47
1446	111	20	93	14.06
1447	111	20	95	3.308
1448	111	20	96	1.654
1449	111	20	97	0.827
1450	111	20	98	1.654
1451	111	20	100	4.135
1452	111	20	101	9.098
1453	111	20	102	21.5
1454	111	20	105	1.654
1455	111	21	1	16.54
1456	111	21	3	99.27
1457	111	21	5	7.444
1458	111	21	6	8.271
1459	111	21	7	3.308
1460	111	21	8	11.6
1461	111	21	9	7.444
1462	111	21	10	11.58
1463	111	21	11	22.35
1464	111	21	12	2.481
1465	111	21	13	26.47
1466	111	21	14	15.71
1467	111	21	15	29.79
1468	111	21	16	67.03
1469	111	21	17	45.49
1470	111	21	18	39.74
1471	111	21	19	58.82
1472	111	21	20	11.58
1473	111	21	22	0.827
1474	111	21	23	4.962
1475	111	21	24	7.463
1476	111	21	25	3.327
1477	111	21	26	3.308
1478	111	21	27	3.308
1479	111	21	28	7.444
1480	111	21	29	5.789
1481	111	21	30	7.444
1482	111	21	31	28.12
1483	111	21	32	1.654
1484	111	21	33	4.981
1485	111	21	34	10.83
1486	111	21	35	23.98
1487	111	21	36	15.71
1488	111	21	37	19.87
1489	111	21	38	4.962
1490	111	21	39	1.654
1491	111	21	40	9.925
1492	111	21	41	5.789
1493	111	21	42	13.25
1494	111	21	43	9.098
1495	111	21	44	21.52
1496	111	21	45	14.93
1497	111	21	46	0.827
1498	111	21	49	8.309
1499	111	21	50	0.827
1500	111	21	51	4.962
1501	111	21	52	10.75
1502	111	21	53	9.925
1503	111	21	56	0.827
1504	111	21	57	3.308
1505	111	21	58	2.481
1506	111	21	59	6.617
1507	111	21	60	0.827
1508	111	21	61	4.135
1509	111	21	62	9.098
1510	111	21	63	9.925
1511	111	21	64	10.79
1512	111	21	65	19.89
1513	111	21	67	3.308
1514	111	21	68	4.962
1515	111	21	69	0.827
1516	111	21	70	12.41
1517	111	21	71	34.74
1518	111	21	72	23.16
1519	111	21	73	23.16
1520	111	21	74	31.49
1521	111	21	75	9.944
1522	111	21	76	6.617
1523	111	21	77	5.789
1524	111	21	80	0.827
1525	111	21	81	0.827
1526	111	21	82	0.827
1527	111	21	84	6.617
1528	111	21	87	0.827
1529	111	21	88	2.481
1530	111	21	89	0.827
1531	111	21	90	2.481
1532	111	21	91	12.43
1533	111	21	92	32.27
1534	111	21	93	36.41
1535	111	21	94	3.308
1536	111	21	95	6.617
1537	111	21	97	4.174
1538	111	21	98	1.654
1539	111	21	100	5.789
1540	111	21	101	29.77
1541	111	21	102	20.68
1542	111	21	103	1.654
1543	111	21	104	0.827
1544	111	21	105	8.271
1545	111	21	106	1.654
1546	111	22	1	3.308
1547	111	22	3	0.827
1548	111	22	5	0.827
1549	111	22	6	5.001
1550	111	22	8	4.174
1551	111	22	10	8.271
1552	111	22	11	4.154
1553	111	22	12	3.308
1554	111	22	13	2.481
1555	111	22	14	0.846
1556	111	22	15	3.308
1557	111	22	16	3.308
1558	111	22	17	2.538
1559	111	22	18	0.827
1560	111	22	19	2.5
1561	111	22	20	0.827
1562	111	22	23	30.12
1563	111	22	24	79.0
1564	111	22	25	8.309
1565	111	22	26	1.654
1566	111	22	27	2.5
1567	111	22	28	6.636
1568	111	22	29	6.617
1569	111	22	30	1.654
1570	111	22	31	7.463
1571	111	22	32	6.655
1572	111	22	33	16.62
1573	111	22	34	23.27
1574	111	22	35	22.5
1575	111	22	36	14.94
1576	111	22	37	14.12
1577	111	22	38	17.56
1578	111	22	39	5.789
1579	111	22	40	4.135
1580	111	22	41	8.271
1581	111	22	42	4.135
1582	111	22	43	1.654
1583	111	22	44	16.54
1584	111	22	45	10.75
1585	111	22	46	4.962
1586	111	22	47	1.654
1587	111	22	48	0.827
1588	111	22	49	1.654
1589	111	22	50	2.481
1590	111	22	52	2.481
1591	111	22	53	1.654
1592	111	22	54	3.308
1593	111	22	57	0.827
1594	111	22	59	0.827
1595	111	22	62	0.827
1596	111	22	64	3.308
1597	111	22	65	1.654
1598	111	22	68	4.135
1599	111	22	69	4.231
1600	111	22	70	1.654
1601	111	22	71	4.135
1602	111	22	72	1.654
1603	111	22	73	1.654
1604	111	22	74	12.41
1605	111	22	75	11.71
1606	111	22	76	1.654
1607	111	22	77	4.962
1608	111	22	78	3.308
1609	111	22	81	0.827
1610	111	22	84	1.654
1611	111	22	85	0.827
1612	111	22	87	16.62
1613	111	22	92	3.308
1614	111	22	94	2.481
1615	111	22	95	0.827
1616	111	22	97	0.827
1617	111	22	98	9.982
1618	111	22	99	1.654
1619	111	22	100	0.827
1620	111	22	101	1.654
1621	111	22	102	9.944
1622	111	22	105	5.789
1623	111	23	1	37.24
1624	111	23	3	48.8
1625	111	23	5	7.463
1626	111	23	6	33.25
1627	111	23	7	4.981
1628	111	23	8	44.08
1629	111	23	9	9.098
1630	111	23	10	70.43
1631	111	23	11	41.41
1632	111	23	12	28.14
1633	111	23	13	55.45
1634	111	23	14	8.29
1635	111	23	15	105.1
1636	111	23	16	68.53
1637	111	23	17	22.35
1638	111	23	18	58.62
1639	111	23	19	59.56
1640	111	23	20	4.962
1641	111	23	22	29.58
1642	111	23	24	523.6
1643	111	23	25	101.2
1644	111	23	26	19.06
1645	111	23	27	49.81
1646	111	23	28	73.01
1647	111	23	29	35.72
1648	111	23	30	17.44
1649	111	23	31	92.01
1650	111	23	32	58.87
1651	111	23	33	222.7
1652	111	23	34	215.2
1653	111	23	35	232.4
1654	111	23	36	153.1
1655	111	23	37	142.0
1656	111	23	38	49.85
1657	111	23	39	12.52
1658	111	23	40	32.26
1659	111	23	41	67.86
1660	111	23	42	69.51
1661	111	23	43	20.7
1662	111	23	44	251.0
1663	111	23	45	95.4
1664	111	23	46	5.789
1665	111	23	47	2.481
1666	111	23	48	2.5
1667	111	23	49	5.789
1668	111	23	50	22.41
1669	111	23	51	27.29
1670	111	23	52	14.06
1671	111	23	53	26.49
1672	111	23	55	4.962
1673	111	23	56	1.654
1674	111	23	57	2.481
1675	111	23	58	2.5
1676	111	23	59	0.827
1677	111	23	60	1.654
1678	111	23	61	5.789
1679	111	23	62	1.654
1680	111	23	63	14.89
1681	111	23	64	11.58
1682	111	23	65	13.23
1683	111	23	66	0.827
1684	111	23	68	39.27
1685	111	23	69	13.52
1686	111	23	70	22.66
1687	111	23	71	18.2
1688	111	23	72	12.41
1689	111	23	73	10.75
1690	111	23	74	180.5
1691	111	23	75	171.9
1692	111	23	76	25.64
1693	111	23	77	18.2
1694	111	23	78	28.18
1695	111	23	79	4.135
1696	111	23	80	7.444
1697	111	23	81	9.925
1698	111	23	82	0.827
1699	111	23	83	1.654
1700	111	23	84	33.08
1701	111	23	85	26.47
1702	111	23	86	0.827
1703	111	23	87	22.33
1704	111	23	88	7.444
1705	111	23	89	4.962
1706	111	23	90	9.098
1707	111	23	91	9.925
1708	111	23	92	29.77
1709	111	23	93	14.06
1710	111	23	94	8.328
1711	111	23	95	8.271
1712	111	23	96	1.654
1713	111	23	97	5.789
1714	111	23	98	73.02
1715	111	23	100	28.18
1716	111	23	101	81.07
1717	111	23	102	121.1
1718	111	23	103	6.617
1719	111	23	104	9.098
1720	111	23	105	36.39
1721	111	23	106	6.617
1722	111	23	107	4.962
1723	111	24	1	26.49
1724	111	24	3	54.59
1725	111	24	5	7.463
1726	111	24	6	31.54
1727	111	24	7	7.444
1728	111	24	8	40.83
1729	111	24	9	13.31
1730	111	24	10	49.83
1731	111	24	11	43.99
1732	111	24	12	31.43
1733	111	24	13	41.41
1734	111	24	14	9.944
1735	111	24	15	88.59
1736	111	24	16	46.64
1737	111	24	17	22.33
1738	111	24	18	51.91
1739	111	24	19	72.23
1740	111	24	20	4.962
1741	111	24	21	1.654
1742	111	24	22	35.4
1743	111	24	23	338.1
1744	111	24	25	121.6
1745	111	24	26	20.73
1746	111	24	27	26.5
1747	111	24	28	54.06
1748	111	24	29	22.35
1749	111	24	30	21.52
1750	111	24	31	101.9
1751	111	24	32	73.86
1752	111	24	33	230.3
1753	111	24	34	213.1
1754	111	24	35	233.2
1755	111	24	36	131.7
1756	111	24	37	149.3
1757	111	24	38	64.95
1758	111	24	39	20.75
1759	111	24	40	35.56
1760	111	24	41	62.9
1761	111	24	42	38.08
1762	111	24	43	16.56
1763	111	24	44	210.3
1764	111	24	45	73.8
1765	111	24	46	10.02
1766	111	24	47	1.654
1767	111	24	49	10.75
1768	111	24	50	14.12
1769	111	24	51	19.89
1770	111	24	52	15.71
1771	111	24	53	31.43
1772	111	24	54	0.827
1773	111	24	55	5.001
1774	111	24	57	5.789
1775	111	24	58	2.481
1776	111	24	59	5.789
1777	111	24	60	0.827
1778	111	24	61	10.75
1779	111	24	62	22.39
1780	111	24	63	6.617
1781	111	24	64	16.64
1782	111	24	65	11.58
1783	111	24	68	32.56
1784	111	24	69	1.692
1785	111	24	70	29.04
1786	111	24	71	19.85
1787	111	24	72	23.16
1788	111	24	73	13.23
1789	111	24	74	127.4
1790	111	24	75	120.6
1791	111	24	76	23.98
1792	111	24	77	15.71
1793	111	24	78	36.39
1794	111	24	79	0.827
1795	111	24	80	5.789
1796	111	24	81	8.271
1797	111	24	82	0.827
1798	111	24	83	4.135
1799	111	24	84	25.64
1800	111	24	85	24.81
1801	111	24	86	0.827
1802	111	24	87	18.2
1803	111	24	88	5.789
1804	111	24	89	0.827
1805	111	24	90	15.71
1806	111	24	91	5.789
1807	111	24	92	24.81
1808	111	24	93	21.5
1809	111	24	94	15.81
1810	111	24	95	17.37
1811	111	24	96	0.827
1812	111	24	97	4.962
1813	111	24	98	25.91
1814	111	24	100	19.87
1815	111	24	101	65.36
1816	111	24	102	121.1
1817	111	24	103	4.962
1818	111	24	104	4.135
1819	111	24	105	33.08
1820	111	24	106	10.75
1821	111	24	107	2.481
1822	111	25	1	23.2
1823	111	25	3	74.49
1824	111	25	5	7.463
1825	111	25	6	14.91
1826	111	25	7	3.366
1827	111	25	8	15.79
1828	111	25	9	3.308
1829	111	25	10	24.0
1830	111	25	11	13.23
1831	111	25	12	24.0
1832	111	25	13	32.29
1833	111	25	14	4.154
1834	111	25	15	32.29
1835	111	25	16	35.81
1836	111	25	17	15.71
1837	111	25	18	15.91
1838	111	25	19	17.48
1839	111	25	20	1.654
1840	111	25	21	0.827
1841	111	25	22	5.058
1842	111	25	23	307.2
1843	111	25	24	266.4
1844	111	25	26	38.29
1845	111	25	27	35.89
1846	111	25	28	57.77
1847	111	25	29	38.2
1848	111	25	30	13.27
1849	111	25	31	61.3
1850	111	25	32	29.79
1851	111	25	33	145.5
1852	111	25	34	96.63
1853	111	25	35	122.6
1854	111	25	36	75.43
1855	111	25	37	95.42
1856	111	25	38	30.79
1857	111	25	39	9.193
1858	111	25	40	14.08
1859	111	25	41	28.14
1860	111	25	42	48.03
1861	111	25	43	21.6
1862	111	25	44	122.5
1863	111	25	45	39.85
1864	111	25	46	3.308
1865	111	25	47	2.519
1866	111	25	48	3.308
1867	111	25	49	4.962
1868	111	25	50	14.89
1869	111	25	51	14.1
1870	111	25	52	13.25
1871	111	25	53	9.098
1872	111	25	55	1.654
1873	111	25	57	1.654
1874	111	25	58	0.827
1875	111	25	59	1.654
1876	111	25	60	3.308
1877	111	25	61	0.827
1878	111	25	62	4.962
1879	111	25	63	1.654
1880	111	25	64	10.02
1881	111	25	65	10.75
1882	111	25	67	4.174
1883	111	25	68	12.41
1884	111	25	69	5.923
1885	111	25	70	17.62
1886	111	25	71	14.06
1887	111	25	72	16.54
1888	111	25	73	3.308
1889	111	25	74	267.1
1890	111	25	75	119.5
1891	111	25	76	36.41
1892	111	25	77	16.54
1893	111	25	78	25.79
1894	111	25	79	1.654
1895	111	25	80	9.098
1896	111	25	81	8.271
1897	111	25	82	2.481
1898	111	25	84	23.16
1899	111	25	85	29.77
1900	111	25	87	28.2
1901	111	25	88	5.789
1902	111	25	89	0.827
1903	111	25	90	4.135
1904	111	25	91	14.06
1905	111	25	92	15.71
1906	111	25	93	7.444
1907	111	25	94	8.271
1908	111	25	95	9.925
1909	111	25	96	0.846
1910	111	25	97	2.481
1911	111	25	98	9.193
1912	111	25	100	10.75
1913	111	25	101	29.79
1914	111	25	102	62.97
1915	111	25	103	5.789
1916	111	25	104	1.654
1917	111	25	105	29.83
1918	111	25	106	4.962
1919	111	25	107	0.827
1920	111	26	1	96.84
1921	111	26	3	219.2
1922	111	26	5	12.43
1923	111	26	6	36.49
1924	111	26	7	10.75
1925	111	26	8	27.33
1926	111	26	9	18.2
1927	111	26	10	33.14
1928	111	26	11	35.56
1929	111	26	12	12.41
1930	111	26	13	42.2
1931	111	26	14	14.91
1932	111	26	15	58.74
1933	111	26	16	31.47
1934	111	26	17	18.2
1935	111	26	18	25.7
1936	111	26	19	30.81
1937	111	26	20	4.962
1938	111	26	21	0.827
1939	111	26	22	8.29
1940	111	26	23	113.7
1941	111	26	24	138.3
1942	111	26	25	65.76
1943	111	26	27	64.99
1944	111	26	28	72.22
1945	111	26	29	84.59
1946	111	26	30	46.47
1947	111	26	31	66.17
1948	111	26	32	48.07
1949	111	26	33	42.41
1950	111	26	34	65.78
1951	111	26	35	95.98
1952	111	26	36	78.05
1953	111	26	37	91.21
1954	111	26	38	21.58
1955	111	26	39	18.2
1956	111	26	40	29.04
1957	111	26	41	36.54
1958	111	26	42	38.05
1959	111	26	43	13.23
1960	111	26	44	78.72
1961	111	26	45	32.26
1962	111	26	46	0.827
1963	111	26	47	3.308
1964	111	26	48	5.866
1965	111	26	49	13.27
1966	111	26	50	4.962
1967	111	26	51	14.06
1968	111	26	52	7.482
1969	111	26	53	11.58
1970	111	26	55	1.654
1971	111	26	57	1.654
1972	111	26	58	1.654
1973	111	26	59	2.481
1974	111	26	60	0.827
1975	111	26	61	4.135
1976	111	26	62	3.308
1977	111	26	63	4.135
1978	111	26	64	2.481
1979	111	26	65	7.444
1980	111	26	67	0.827
1981	111	26	68	8.271
1982	111	26	69	3.385
1983	111	26	70	18.27
1984	111	26	71	16.54
1985	111	26	72	15.71
1986	111	26	73	4.962
1987	111	26	74	376.9
1988	111	26	75	69.8
1989	111	26	76	52.95
1990	111	26	77	31.43
1991	111	26	78	33.08
1992	111	26	79	0.827
1993	111	26	80	3.308
1994	111	26	81	9.098
1995	111	26	82	6.617
1996	111	26	83	0.827
1997	111	26	84	51.28
1998	111	26	85	13.23
1999	111	26	87	23.98
2000	111	26	88	14.89
2001	111	26	89	0.827
2002	111	26	90	14.89
2003	111	26	91	2.481
2004	111	26	92	25.66
2005	111	26	93	20.68
2006	111	26	94	6.75
2007	111	26	95	10.75
2008	111	26	97	6.617
2009	111	26	98	8.271
2010	111	26	100	16.64
2011	111	26	101	50.45
2012	111	26	102	86.98
2013	111	26	103	2.481
2014	111	26	104	1.654
2015	111	26	105	39.78
2016	111	26	106	4.962
2017	111	26	107	4.135
2018	111	27	1	65.38
2019	111	27	3	126.6
2020	111	27	5	9.098
2021	111	27	6	34.02
2022	111	27	7	6.655
2023	111	27	8	13.29
2024	111	27	9	11.58
2025	111	27	10	30.68
2026	111	27	11	33.97
2027	111	27	12	29.79
2028	111	27	13	23.2
2029	111	27	14	8.271
2030	111	27	15	61.2
2031	111	27	16	24.12
2032	111	27	17	31.43
2033	111	27	18	20.71
2034	111	27	19	19.91
2035	111	27	20	3.308
2036	111	27	21	3.308
2037	111	27	22	4.231
2038	111	27	23	173.7
2039	111	27	24	227.3
2040	111	27	25	80.66
2041	111	27	26	42.29
2042	111	27	28	69.03
2043	111	27	29	59.85
2044	111	27	30	33.16
2045	111	27	31	86.17
2046	111	27	32	62.14
2047	111	27	33	109.0
2048	111	27	34	85.7
2049	111	27	35	142.5
2050	111	27	36	84.44
2051	111	27	37	82.24
2052	111	27	38	42.31
2053	111	27	39	43.39
2054	111	27	40	33.93
2055	111	27	41	41.37
2056	111	27	42	38.05
2057	111	27	43	17.43
2058	111	27	44	126.7
2059	111	27	45	63.01
2060	111	27	46	11.6
2061	111	27	47	4.962
2062	111	27	48	9.212
2063	111	27	49	18.2
2064	111	27	50	9.944
2065	111	27	51	8.29
2066	111	27	52	11.58
2067	111	27	53	14.06
2068	111	27	54	0.827
2069	111	27	55	1.654
2070	111	27	57	2.481
2071	111	27	58	4.962
2072	111	27	59	4.135
2073	111	27	60	0.827
2074	111	27	61	2.481
2075	111	27	62	4.135
2076	111	27	63	14.06
2077	111	27	64	15.71
2078	111	27	65	14.93
2079	111	27	67	3.308
2080	111	27	68	13.35
2081	111	27	69	2.481
2082	111	27	70	12.48
2083	111	27	71	8.271
2084	111	27	72	15.71
2085	111	27	73	5.789
2086	111	27	74	273.9
2087	111	27	75	110.7
2088	111	27	76	40.53
2089	111	27	77	30.6
2090	111	27	78	38.18
2091	111	27	79	4.962
2092	111	27	80	9.925
2093	111	27	81	5.789
2094	111	27	82	1.654
2095	111	27	83	2.481
2096	111	27	84	36.39
2097	111	27	85	30.6
2098	111	27	87	26.52
2099	111	27	88	14.91
2100	111	27	89	4.135
2101	111	27	90	16.54
2102	111	27	91	7.444
2103	111	27	92	26.47
2104	111	27	93	12.41
2105	111	27	95	10.75
2106	111	27	97	7.444
2107	111	27	98	22.43
2108	111	27	100	14.08
2109	111	27	101	59.55
2110	111	27	102	86.21
2111	111	27	103	4.135
2112	111	27	104	2.481
2113	111	27	105	38.06
2114	111	27	106	9.925
2115	111	27	107	4.135
2116	111	27	108	0.827
2117	111	28	1	79.4
2118	111	28	3	86.84
2119	111	28	5	9.944
2120	111	28	6	42.33
2121	111	28	7	12.41
2122	111	28	8	33.2
2123	111	28	9	15.71
2124	111	28	10	62.18
2125	111	28	11	43.03
2126	111	28	12	37.22
2127	111	28	13	43.05
2128	111	28	14	16.56
2129	111	28	15	90.25
2130	111	28	16	48.16
2131	111	28	17	28.14
2132	111	28	18	34.16
2133	111	28	19	27.54
2134	111	28	20	4.135
2135	111	28	21	0.827
2136	111	28	22	9.25
2137	111	28	23	139.9
2138	111	28	24	264.4
2139	111	28	25	79.78
2140	111	28	26	49.7
2141	111	28	27	78.49
2142	111	28	29	42.26
2143	111	28	30	37.31
2144	111	28	31	97.24
2145	111	28	32	58.09
2146	111	28	33	137.7
2147	111	28	34	141.9
2148	111	28	35	171.1
2149	111	28	36	89.42
2150	111	28	37	134.5
2151	111	28	38	62.07
2152	111	28	39	13.33
2153	111	28	40	21.54
2154	111	28	41	50.62
2155	111	28	42	53.76
2156	111	28	43	24.81
2157	111	28	44	176.6
2158	111	28	45	57.07
2159	111	28	46	4.135
2160	111	28	47	4.135
2161	111	28	48	1.654
2162	111	28	49	9.098
2163	111	28	50	6.617
2164	111	28	51	22.33
2165	111	28	52	6.617
2166	111	28	53	13.23
2167	111	28	54	1.654
2168	111	28	55	1.654
2169	111	28	57	2.481
2170	111	28	58	1.654
2171	111	28	59	6.617
2172	111	28	60	2.481
2173	111	28	61	8.271
2174	111	28	62	4.981
2175	111	28	63	9.925
2176	111	28	64	19.91
2177	111	28	65	13.23
2178	111	28	67	2.481
2179	111	28	68	13.33
2180	111	28	69	3.366
2181	111	28	70	13.23
2182	111	28	71	19.02
2183	111	28	72	28.12
2184	111	28	73	9.098
2185	111	28	74	230.9
2186	111	28	75	105.8
2187	111	28	76	43.01
2188	111	28	77	28.12
2189	111	28	78	41.43
2190	111	28	79	0.827
2191	111	28	80	9.117
2192	111	28	81	3.308
2193	111	28	82	1.654
2194	111	28	83	1.654
2195	111	28	84	50.45
2196	111	28	85	33.91
2197	111	28	87	23.98
2198	111	28	88	5.789
2199	111	28	89	1.654
2200	111	28	90	12.41
2201	111	28	91	10.75
2202	111	28	92	26.5
2203	111	28	93	13.23
2204	111	28	94	8.271
2205	111	28	95	7.444
2206	111	28	97	7.463
2207	111	28	98	12.52
2208	111	28	100	22.37
2209	111	28	101	55.43
2210	111	28	102	89.38
2211	111	28	103	4.962
2212	111	28	104	4.135
2213	111	28	105	44.66
2214	111	28	106	7.444
2215	111	28	107	2.481
2216	111	29	1	81.99
2217	111	29	3	153.9
2218	111	29	5	12.44
2219	111	29	6	27.39
2220	111	29	7	6.636
2221	111	29	8	23.16
2222	111	29	9	12.41
2223	111	29	10	33.93
2224	111	29	11	32.33
2225	111	29	12	12.41
2226	111	29	13	28.12
