id	type	origin	destination	demand
1151	111	32	4	191.7
1152	111	32	5	79.7
1153	111	32	6	114.7
1154	111	32	7	85.5
1155	111	32	8	1.0
1156	111	32	9	21.3
1157	111	32	10	31.8
1158	111	32	11	1.0
1159	111	32	12	9.9
1160	111	32	13	12.9
1161	111	32	14	1.0
1162	111	32	15	43.9
1163	111	32	16	5.3
1164	111	32	17	23.3
1165	111	32	18	44.6
1166	111	32	19	23.0
1167	111	32	20	87.6
1168	111	32	21	53.9
1169	111	32	22	33.7
1170	111	32	23	13.6
1171	111	32	24	11.8
1172	111	32	25	217.3
1173	111	32	26	18.8
1174	111	32	27	9.6
1175	111	32	28	32.6
1176	111	32	29	46.8
1177	111	32	30	67.8
1178	111	32	31	103.0
1179	111	32	33	23.6
1180	111	32	34	41.1
1181	111	32	35	31.8
1182	111	32	36	28.4
1183	111	32	37	7.1
1184	111	32	38	54.0
1185	111	33	1	131.2
1186	111	33	2	221.4
1187	111	33	3	71.6
1188	111	33	4	134.9
1189	111	33	5	53.7
1190	111	33	6	101.9
1191	111	33	7	82.0
1192	111	33	8	1.0
1193	111	33	9	23.9
1194	111	33	10	32.6
1195	111	33	11	1.0
1196	111	33	12	9.4
1197	111	33	13	13.4
1198	111	33	14	1.0
1199	111	33	15	43.0
1200	111	33	16	5.1
1201	111	33	17	16.3
1202	111	33	18	25.6
1203	111	33	19	21.4
1204	111	33	20	116.1
1205	111	33	21	35.9
1206	111	33	22	31.7
1207	111	33	23	7.0
1208	111	33	24	11.6
1209	111	33	25	151.1
1210	111	33	26	15.6
1211	111	33	27	8.4
1212	111	33	28	28.6
1213	111	33	29	47.1
1214	111	33	30	64.6
1215	111	33	31	88.4
1216	111	33	32	31.9
1217	111	33	34	43.2
1218	111	33	35	31.3
1219	111	33	36	27.1
1220	111	33	37	5.3
1221	111	33	38	47.9
1222	111	34	1	256.3
1223	111	34	2	507.2
1224	111	34	3	136.8
1225	111	34	4	388.4
1226	111	34	5	206.3
1227	111	34	6	181.2
1228	111	34	7	208.4
1229	111	34	8	1.0
1230	111	34	9	77.8
1231	111	34	10	57.1
1232	111	34	11	1.0
1233	111	34	12	32.9
1234	111	34	13	38.1
1235	111	34	14	1.0
1236	111	34	15	221.1
1237	111	34	16	13.6
1238	111	34	17	102.5
1239	111	34	18	145.3
1240	111	34	19	121.2
1241	111	34	20	571.6
1242	111	34	21	131.4
1243	111	34	22	68.6
1244	111	34	23	1.8
1245	111	34	24	26.8
1246	111	34	25	321.6
1247	111	34	26	23.3
1248	111	34	27	17.1
1249	111	34	28	81.7
1250	111	34	29	151.9
1251	111	34	30	281.6
1252	111	34	31	428.9
1253	111	34	32	68.6
1254	111	34	33	95.1
1255	111	34	35	74.8
1256	111	34	36	41.3
1257	111	34	37	4.3
1258	111	34	38	234.6
1259	111	35	1	146.2
1260	111	35	2	247.5
1261	111	35	3	93.5
1262	111	35	4	156.8
1263	111	35	5	68.1
1264	111	35	6	121.7
1265	111	35	7	82.4
1266	111	35	8	1.0
1267	111	35	9	6.8
1268	111	35	10	32.5
1269	111	35	11	1.0
1270	111	35	12	8.4
1271	111	35	13	6.6
1272	111	35	14	1.0
1273	111	35	15	26.6
1274	111	35	16	4.8
1275	111	35	17	11.1
1276	111	35	18	37.8
1277	111	35	19	29.2
1278	111	35	20	132.3
1279	111	35	21	67.9
1280	111	35	22	41.7
1281	111	35	23	12.6
1282	111	35	24	17.1
1283	111	35	25	154.2
1284	111	35	26	19.5
1285	111	35	27	7.4
1286	111	35	28	29.4
1287	111	35	29	31.9
1288	111	35	30	71.9
1289	111	35	31	89.1
1290	111	35	32	39.1
1291	111	35	33	19.8
1292	111	35	34	41.7
1293	111	35	36	34.6
1294	111	35	37	7.5
1295	111	35	38	63.8
1296	111	36	1	59.4
1297	111	36	2	111.9
1298	111	36	3	19.3
1299	111	36	4	53.5
1300	111	36	5	29.0
1301	111	36	6	42.8
1302	111	36	7	44.6
1303	111	36	8	1.0
1304	111	36	9	12.9
1305	111	36	10	5.0
1306	111	36	11	1.0
1307	111	36	12	3.1
1308	111	36	13	7.9
1309	111	36	14	1.0
1310	111	36	15	39.3
1311	111	36	16	1.6
1312	111	36	17	13.3
1313	111	36	18	24.3
1314	111	36	19	17.3
1315	111	36	20	95.3
1316	111	36	21	18.1
1317	111	36	22	11.9
1318	111	36	23	1.3
1319	111	36	24	2.3
1320	111	36	25	61.6
1321	111	36	26	1.0
1322	111	36	27	2.3
1323	111	36	28	13.4
1324	111	36	29	24.4
1325	111	36	30	39.0
1326	111	36	31	61.1
1327	111	36	32	13.1
1328	111	36	33	26.6
1329	111	36	34	16.6
1330	111	36	35	14.0
1331	111	36	37	1.3
1332	111	36	38	41.3
1333	111	37	1	19.8
1334	111	37	2	31.8
1335	111	37	3	21.3
1336	111	37	4	34.1
1337	111	37	5	12.6
1338	111	37	6	14.6
1339	111	37	7	12.1
1340	111	37	8	1.0
1341	111	37	9	6.8
1342	111	37	10	3.0
1343	111	37	11	1.0
1344	111	37	12	1.1
1345	111	37	13	2.0
1346	111	37	14	1.0
1347	111	37	15	6.3
1348	111	37	16	1.8
1349	111	37	17	4.3
1350	111	37	18	2.0
1351	111	37	19	6.3
1352	111	37	20	23.8
1353	111	37	21	8.1
1354	111	37	22	5.8
1355	111	37	23	1.0
1356	111	37	24	3.3
1357	111	37	25	27.3
1358	111	37	26	4.5
1359	111	37	27	1.8
1360	111	37	28	5.8
1361	111	37	29	8.1
1362	111	37	30	11.0
1363	111	37	31	16.1
1364	111	37	32	5.6
1365	111	37	33	1.3
1366	111	37	34	13.1
1367	111	37	35	5.6
1368	111	37	36	6.5
1369	111	37	38	6.0
1370	111	38	1	111.2
1371	111	38	2	192.6
1372	111	38	3	55.3
1373	111	38	4	112.7
1374	111	38	5	51.4
1375	111	38	6	89.2
1376	111	38	7	71.1
1377	111	38	8	1.0
1378	111	38	9	19.6
1379	111	38	10	17.6
1380	111	38	11	1.0
1381	111	38	12	6.4
1382	111	38	13	9.4
1383	111	38	14	1.0
1384	111	38	15	43.8
1385	111	38	16	4.9
1386	111	38	17	17.3
1387	111	38	18	38.9
1388	111	38	19	27.3
1389	111	38	20	106.2
1390	111	38	21	42.1
1391	111	38	22	29.4
1392	111	38	23	1.0
1393	111	38	24	11.1
1394	111	38	25	121.7
1395	111	38	26	11.1
1396	111	38	27	6.6
1397	111	38	28	18.6
1398	111	38	29	27.2
1399	111	38	30	57.3
1400	111	38	31	84.2
1401	111	38	32	25.1
1402	111	38	33	24.6
1403	111	38	34	31.1
1404	111	38	35	21.4
1405	111	38	36	19.1
1406	111	38	37	2.3
